Team1                     ,Team1_Status,Team2                        ,Team2_Status,Date    ,Map        ,Event
Cosa Nostra               ,w           ,KOVA                         ,l           ,8-6-19  ,Nuke       ,Vectorama LAN 2019
Cosa Nostra               ,l           ,KOVA                         ,w           ,8-6-19  ,Nuke       ,Vectorama LAN 2019
EHOME                     ,l           ,BTRG                         ,w           ,8-6-19  ,Mirage     ,Asia Minor China Closed Qualifier - StarLadder Major 2019
EHOME                     ,l           ,BTRG                         ,w           ,8-6-19  ,Mirage     ,Asia Minor China Closed Qualifier - StarLadder Major 2019
EHOME                     ,w           ,BTRG                         ,l           ,8-6-19  ,Mirage     ,Asia Minor China Closed Qualifier - StarLadder Major 2019
5POWER                    ,w           ,8EASY                        ,l           ,8-6-19  ,Dust2      ,Asia Minor China Closed Qualifier - StarLadder Major 2019
5POWER                    ,w           ,8EASY                        ,l           ,8-6-19  ,Dust2      ,Asia Minor China Closed Qualifier - StarLadder Major 2019
ATK                       ,l           ,Luminosity                   ,w           ,8-6-19  ,Overpass   ,ESL One New York 2019 North America Open Qualifier 1
New Identity              ,l           ,Lazarus                      ,w           ,8-6-19  ,Nuke       ,ESL One New York 2019 North America Open Qualifier 1
Envy                      ,l           ,TeamOne                      ,w           ,8-6-19  ,Dust2      ,ESL One New York 2019 North America Open Qualifier 1
Singularity               ,l           ,eUnited                      ,w           ,8-6-19  ,Inferno    ,ESL One New York 2019 North America Open Qualifier 1
Luminosity                ,w           ,Infinity                     ,l           ,8-6-19  ,Dust2      ,ESL One New York 2019 North America Open Qualifier 1
s0mkillers                ,l           ,ATK                          ,w           ,8-6-19  ,Inferno    ,ESL One New York 2019 North America Open Qualifier 1
New Identity              ,w           ,Party Astronauts             ,l           ,8-6-19  ,Mirage     ,ESL One New York 2019 North America Open Qualifier 1
Lazarus                   ,w           ,Hysteria                     ,l           ,8-6-19  ,Dust2      ,ESL One New York 2019 North America Open Qualifier 1
Envy                      ,w           ,Just Swing                   ,l           ,8-6-19  ,Inferno    ,ESL One New York 2019 North America Open Qualifier 1
Prospects                 ,l           ,"""Peekers Advantage"""      ,w           ,8-6-19  ,Mirage     ,ESEA MDL Season 31 North America
Variance                  ,l           ,TeamOne                      ,w           ,8-6-19  ,Overpass   ,ESL One New York 2019 North America Open Qualifier 1
Lowkey                    ,l           ,eUnited                      ,w           ,8-6-19  ,Overpass   ,ESL One New York 2019 North America Open Qualifier 1
ALTERNATE aTTaX           ,w           ,Lyngby Vikings               ,l           ,8-6-19  ,Vertigo    ,Esportal Global Finals
DETONA                    ,w           ,AVEZ                         ,l           ,8-6-19  ,Train      ,Esportal Global Finals
Lyngby Vikings            ,l           ,ALTERNATE aTTaX              ,w           ,8-6-19  ,Train      ,Esportal Global Finals
AVEZ                      ,l           ,DETONA                       ,w           ,8-6-19  ,Mirage     ,Esportal Global Finals
DETONA                    ,w           ,ALTERNATE aTTaX              ,l           ,7-6-19  ,Train      ,Esportal Global Finals
The Final Tribe           ,l           ,Maknitude                    ,w           ,7-6-19  ,Inferno    ,ESL One New York 2019 Europe Open Qualifier 2
Espada                    ,l           ,Tricked                      ,w           ,7-6-19  ,Train      ,ESL One New York 2019 Europe Open Qualifier 2
AVEZ                      ,l           ,Lyngby Vikings               ,w           ,7-6-19  ,Dust2      ,Esportal Global Finals
"[""eLquvet"""            ,w           ,ImmuNe                       ,l           ,7-6-19  ,Nuke       ,ESL One New York 2019 Europe Open Qualifier 2
WeOnlySnusSiber1a         ,l           ,BLUEJAYS                     ,w           ,7-6-19  ,Dust2      ,ESL One New York 2019 Europe Open Qualifier 2
Espada                    ,w           ,gEgE                         ,l           ,7-6-19  ,Dust2      ,ESL One New York 2019 Europe Open Qualifier 2
The Final Tribe           ,w           ,Czeska wladza                ,l           ,7-6-19  ,Inferno    ,ESL One New York 2019 Europe Open Qualifier 2
BLUEJAYS                  ,w           ,Turkey5                      ,l           ,7-6-19  ,Inferno    ,ESL One New York 2019 Europe Open Qualifier 2
ImmuNe                    ,w           ,LOG                          ,l           ,7-6-19  ,Inferno    ,ESL One New York 2019 Europe Open Qualifier 2
ALTERNATE aTTaX           ,w           ,DETONA                       ,l           ,7-6-19  ,Inferno    ,Esportal Global Finals
FASTLOSE                  ,w           ,demise                       ,l           ,7-6-19  ,Nuke       ,King of Nordic Season 14
Complexity                ,l           ,Vitality                     ,w           ,7-6-19  ,Nuke       ,ECS Season 7 Finals
Complexity                ,l           ,Vitality                     ,w           ,7-6-19  ,Nuke       ,ECS Season 7 Finals
OpTic                     ,l           ,WeOnlySnusSiber1a            ,w           ,7-6-19  ,Overpass   ,ESL One New York 2019 Europe Open Qualifier 2
Tricked                   ,w           ,Dragons                      ,l           ,7-6-19  ,Nuke       ,ESL One New York 2019 Europe Open Qualifier 2
AVEZ                      ,w           ,Lyngby Vikings               ,l           ,7-6-19  ,Train      ,Esportal Global Finals
"[""eLquvet"""            ,w           ,Ambush                       ,l           ,7-6-19  ,Dust2      ,ESL One New York 2019 Europe Open Qualifier 2
LDLC                      ,l           ,Maknitude                    ,w           ,7-6-19  ,Vertigo    ,ESL One New York 2019 Europe Open Qualifier 2
Izako Boars               ,l           ,PACT                         ,w           ,7-6-19  ,Inferno    ,ESL Polish Championship Spring 2019 Finals
Izako Boars               ,l           ,PACT                         ,w           ,7-6-19  ,Inferno    ,ESL Polish Championship Spring 2019 Finals
ENCE                      ,w           ,SJ                           ,l           ,7-6-19  ,Train      ,Telia Esports Series Season 1
ENCE                      ,w           ,SJ                           ,l           ,7-6-19  ,Train      ,Telia Esports Series Season 1
demise                    ,w           ,clockwork                    ,l           ,7-6-19  ,Overpass   ,King of Nordic Season 14
Syman                     ,l           ,Unicorns of Love             ,w           ,7-6-19  ,Dust2      ,Kalashnikov Cup Season 2
Syman                     ,l           ,Unicorns of Love             ,w           ,7-6-19  ,Dust2      ,Kalashnikov Cup Season 2
DETONA                    ,l           ,Lyngby Vikings               ,w           ,7-6-19  ,Nuke       ,Esportal Global Finals
ALTERNATE aTTaX           ,w           ,AVEZ                         ,l           ,7-6-19  ,Inferno    ,Esportal Global Finals
Movistar Riders           ,l           ,Valiance                     ,w           ,7-6-19  ,Nuke       ,ESEA MDL Season 31 Europe
liminka                   ,l           ,demise                       ,w           ,7-6-19  ,Mirage     ,King of Nordic Season 14
Lyngby Vikings            ,w           ,DETONA                       ,l           ,7-6-19  ,Inferno    ,Esportal Global Finals
AVEZ                      ,l           ,ALTERNATE aTTaX              ,w           ,7-6-19  ,Train      ,Esportal Global Finals
Valiance                  ,w           ,Epsilon                      ,l           ,7-6-19  ,Dust2      ,ESEA MDL Season 31 Europe
Astralis                  ,l           ,FURIA                        ,w           ,7-6-19  ,Nuke       ,ECS Season 7 Finals
Astralis                  ,l           ,FURIA                        ,w           ,7-6-19  ,Nuke       ,ECS Season 7 Finals
Astralis                  ,w           ,FURIA                        ,l           ,7-6-19  ,Nuke       ,ECS Season 7 Finals
Virtus.pro                ,w           ,AGO                          ,l           ,7-6-19  ,Overpass   ,ESL Polish Championship Spring 2019 Finals
Virtus.pro                ,w           ,AGO                          ,l           ,7-6-19  ,Overpass   ,ESL Polish Championship Spring 2019 Finals
GamerLegion               ,w           ,Epsilon                      ,l           ,7-6-19  ,Dust2      ,ESEA MDL Season 31 Europe
ViCi                      ,l           ,TYLOO                        ,w           ,7-6-19  ,Inferno    ,Asia Minor China Closed Qualifier - StarLadder Major 2019
ViCi                      ,w           ,TYLOO                        ,l           ,7-6-19  ,Inferno    ,Asia Minor China Closed Qualifier - StarLadder Major 2019
ViCi                      ,l           ,TYLOO                        ,w           ,7-6-19  ,Inferno    ,Asia Minor China Closed Qualifier - StarLadder Major 2019
Complexity                ,w           ,MIBR                         ,l           ,7-6-19  ,Mirage     ,ECS Season 7 Finals
Complexity                ,l           ,MIBR                         ,w           ,7-6-19  ,Mirage     ,ECS Season 7 Finals
Complexity                ,w           ,MIBR                         ,l           ,7-6-19  ,Mirage     ,ECS Season 7 Finals
IPET                      ,l           ,BTRG                         ,w           ,7-6-19  ,Dust2      ,Asia Minor China Closed Qualifier - StarLadder Major 2019
IPET                      ,l           ,BTRG                         ,w           ,7-6-19  ,Dust2      ,Asia Minor China Closed Qualifier - StarLadder Major 2019
8EASY                     ,w           ,NIRVANA                      ,l           ,7-6-19  ,Mirage     ,Asia Minor China Closed Qualifier - StarLadder Major 2019
8EASY                     ,w           ,NIRVANA                      ,l           ,7-6-19  ,Mirage     ,Asia Minor China Closed Qualifier - StarLadder Major 2019
NiP                       ,l           ,Astralis                     ,w           ,7-6-19  ,Overpass   ,ECS Season 7 Finals
NiP                       ,l           ,Astralis                     ,w           ,7-6-19  ,Overpass   ,ECS Season 7 Finals
wNv                       ,l           ,IPET                         ,w           ,7-6-19  ,Mirage     ,Asia Minor China Closed Qualifier - StarLadder Major 2019
wNv                       ,l           ,IPET                         ,w           ,7-6-19  ,Mirage     ,Asia Minor China Closed Qualifier - StarLadder Major 2019
Aster                     ,l           ,BTRG                         ,w           ,7-6-19  ,Train      ,Asia Minor China Closed Qualifier - StarLadder Major 2019
Aster                     ,l           ,BTRG                         ,w           ,7-6-19  ,Train      ,Asia Minor China Closed Qualifier - StarLadder Major 2019
EHOME                     ,l           ,TYLOO                        ,w           ,7-6-19  ,Overpass   ,Asia Minor China Closed Qualifier - StarLadder Major 2019
EHOME                     ,l           ,TYLOO                        ,w           ,7-6-19  ,Overpass   ,Asia Minor China Closed Qualifier - StarLadder Major 2019
Very1z                    ,l           ,NIRVANA                      ,w           ,7-6-19  ,Dust2      ,Asia Minor China Closed Qualifier - StarLadder Major 2019
NIRVANA                   ,l           ,Very1z                       ,w           ,7-6-19  ,Overpass   ,Asia Minor China Closed Qualifier - StarLadder Major 2019
